,title,date,url,hashtag
9031,셔링 옥스포드 셔츠 1,2022-02-09,https://www.youtube.com/shorts/B3C9oa1EcJo,
1545,연청데님팬츠 코디 #shorts,2022-05-24,https://www.youtube.com/shorts/VkDyzMTk4P0,
6659,EP13. 👚블라우스 맛집 바로 여기❣️봄을 부르는 블라우스 3종 리뷰(Blouses that you should get right now!⏳) feat. W컨셉,2022-04-04,https://www.youtube.com/watch?v=Tze5dls8ong,#봄옷추천 #블라우스 #하객룩 #벰버 #르니나 #비에이유바이브라이드앤유
1113,싱글 자켓과 더블 자켓? 무슨 차이가 있는거지? 정장 자켓 알고 입어보자,2022-02-17,https://www.youtube.com/watch?v=8LpP9UlCDgk,
15915,테니스치마 이뻐 이뻐,2022-01-25,https://www.youtube.com/shorts/owfKrGrEBjg,#하울 #단스
7639,[스키니퓨리티] 선물세트,2021-08-12,https://www.youtube.com/watch?v=Ou3-sSJzbcQ,
12246,22S/S 맨투맨/후드티/니트 추천! 대중적인 가격부터 컨템포러리까지,2022-02-23,https://www.youtube.com/watch?v=qNMTJWj-r-c,
6351,지금 입기 좋은 '인생 셔츠' 추천! 셔츠 맛집 ㅇㅈ합니다,2022-04-23,https://www.youtube.com/watch?v=qzJrM7NrKqU,
15639,💙에이블리 하울 | 겨울 룩북 | winter look book | 학생룩북 | 연말룩 | 에이블리 룩북 | 겨울 옷 추천,2022-01-13,https://www.youtube.com/watch?v=q2aVbMxwKHM,#에이블리 #겨울룩북 #연말룩
10116,여성 시원한 쿨링 여름 스판 레이어드 이너 롱 끈 나시 슬립 원피스,2022-04-26,https://www.youtube.com/watch?v=pICFnrIhBlo,
2082,🥼더워죽어도 긴팔! 얇은 여름가디건부터 남방까지 팔뚝살 사악 가려주는 아이템들 추천해줄게~,2021-08-10,https://www.youtube.com/watch?v=16M8J34TNpI,#긴팔추천 #더죽긴 #여름긴팔
4502,안 입는 남방으로 멋진 원피스 만들기/Make a nice dress with a shirt that you don't wear.,2022-03-18,https://www.youtube.com/watch?v=A1Z_lK85wew,
7369,[66~99사이즈 통통녀 코디]  빠르고 간편하게 미리보는 통통녀 가을 세로 룩북(+구독자 이벤트)ㅣ77사이즈ㅣ빅사이즈ㅣ간절기코디ㅣ가을준비ㅣ데일리룩ㅣ어거스트플랜,2021-08-22,https://www.youtube.com/shorts/Na2o_3v4jGY,
5110,노드 아카이브 21FW 품평회 2부,2021-08-26,https://www.youtube.com/watch?v=qYCoWxGa17Y,#셔츠 #니트 #팬츠 #노드아카이브
9529,반팔티만 만드는 브랜드 아닙니다🙅‍♂️ Lee 청자켓  구매 썰,2021-10-03,https://www.youtube.com/watch?v=wYxWHx49MRQ,#데님자켓 #청자켓
14904,인스 프릴 치마 바캉스룩 비치웨어 원피스 수영복,2022-02-16,https://www.youtube.com/shorts/0imfrb4lAfQ,
3332,반바지 입을때 걱정이라구? 😘언니가 알려줄게~ #shorts,2022-05-18,https://www.youtube.com/shorts/T3jBmQFmrZI,#에프와이피씨 #유튜브 #쇼츠 #유튜브쇼츠 #스포츠 #운동 #운동꿀팁 #홈트레이닝 #다이어트 #몸매관리
324,광고 남성골프바람막이 요즘 핫한 아이템! 정리해 봤어요 추천 TOP10,2022-05-20,https://www.youtube.com/watch?v=2J5KWw00VRg,#마스터베어 #남성 #세인트나인 #마스터베어 #럭스골프 #남성
5862,저의 인생 와이드 데님 팬츠 4가지를 소개해드리겠습니다,2021-07-06,https://www.youtube.com/watch?v=Gi7k4twilA4,#와이드데님 #와이드팬츠추천 #와이드데님팬츠추천
15333,따라 하기 좋은 레이어드 스타일링 ㅣ가을 코디ㅣ필수템ㅣ데일리 룩,2021-10-11,https://www.youtube.com/watch?v=Ntqt7Foswsc,#레이어드 #가을필수템 #일주일코디 #여자코디 #여자스타일링 #여자패션 #여친룩 #코디추천 #데일리룩 #룩북 #가을코디 #가을룩북 #패션유튜브 #트렌드 #훈녀 #데이트룩 #기본템 #베이직 #재킷추천 #가을재킷 #인생템 #가을원피스 #가을니트 #니트추천 #레이어링 #레이어드룩 #겹쳐입기 #데님팬츠 #레더재킷 #롱코트 #바버 #인스턴트펑크 #부츠코디 #롱부츠 #로퍼
5625,헤이닝 코튼 크롭 가디건 - 3 color,2021-10-13,https://www.youtube.com/shorts/j9hIcZNyyuI,
2960,도코 스트레이트 진청 데님팬츠 322,2022-05-05,https://www.youtube.com/shorts/l_5kyGzNcrM,
11281,락스 하나로 타이다이 리폼 ♥ 매우 쉬워서  ※ 놀람 주의 ㅡ ㅡ  ※,2021-07-28,https://www.youtube.com/watch?v=5lwqjUY5R3E,#옷리폼 #타이다이리폼 #락스리폼
11429,[빅사이즈원피스]신축성좋고 구김없는 편안한 롱 원피스,2022-01-17,https://www.youtube.com/shorts/YwDndzseUCU,
14743,"광고# 대박 가성비제품 h라인롱스커트 가격,후기,평점 추천순위 TOP10",2022-05-03,https://www.youtube.com/watch?v=G8olpFu-aZ8,#양놀 #빼빼 #네모 #바블링브룩 #세이스타일 #네모 #빼빼 #네모 #네모
9530,"코트맛집 막스마라에서 매장 오픈 전 전부 입어봤습니다 (테디베어, 마담, 마누엘라, 루드밀라 등등)",2021-11-03,https://www.youtube.com/watch?v=6YD1EiFFlpk,#막스마라 #입어만볼게요
14950,[MIXXO]미쏘룩북 : 2022여름신상: 10만원미만: 여름옷,2022-05-26,https://www.youtube.com/watch?v=pn5_JxfXIps,
14578,집순이의 겨울코디ㅋㅋㅋㅋㅋㅋㅋㅋ #shorts,2022-01-06,https://www.youtube.com/shorts/NqyfZF4Y2k8,
15209,내가 만든 악세사리로 일주일 가을 코디 룩북 & 패션 하울 🍁 autumn lookbook & fw fashion haul,2021-10-07,https://www.youtube.com/watch?v=9i0QSAs72uw,#패션하울 #룩북 #가을룩북
15154,"행복여 | 프릴 카라 브이넥 퍼프 펀칭 레이스 블라우스 | 22,000원 | 라이브방송 | 봄신상 | 데일리 캐주얼 여성 코디",2022-03-21,https://www.youtube.com/shorts/03UYc37qR8k,
15679,[이든플레이스] 빅사이즈 랩 원피스 _ 빅사이즈쇼핑몰 30대여성쇼핑몰 40대여성쇼핑몰 88사이즈 77사이즈 여성의류,2021-08-13,https://www.youtube.com/watch?v=eSzuDXF_lCg,
11080,꾸안꾸 힙한 메이크업,2022-05-13,https://www.youtube.com/shorts/oivwb9DE3fU,
4623,Sub) ZARA 자라세일 | 자라세일추천템 | 기본템부터연말룩까지 | 자라겨울신상 | 자라룩북 | 자라세일템추천 | 패션하울 | 시즌오프쇼핑,2021-12-15,https://www.youtube.com/watch?v=fdHMzLP_xC8,#자라시즌오프세일기간
13384,[룩북] 먹방하는 66사이즈 통통녀 여름 룩북 영상! 먹기도 잘 먹고 입기도 잘 입지요 😎❤️,2022-05-29,https://www.youtube.com/watch?v=xHsmGI-0N1k,
934,왕리얼 플리스 0.1 & 왕리얼 플리스 0.5 vs 화이트데이 🥶🥶🥶🥵🥵🥵,2021-12-12,https://www.youtube.com/shorts/zh6AnjyaaO0,
12087,잠옷 홈웨어 투피스 세트 파자마 이지웨어 홈,2021-08-12,https://www.youtube.com/shorts/pknuXPAanbI,
5942,필트 라이더 자켓,2021-09-16,https://www.youtube.com/shorts/GVOlpWW-b0o,
12756,양반다리가 가능한 랩원피스 #랩미인양반랩  www.wrapmein.com   #shorts,2021-06-19,https://www.youtube.com/shorts/YnliURcsx60,
12101,"결혼식, 미팅, 모임 모두 해결! 우아한 니트 스타일링 [쇼핑라이브 다시보기]",2021-10-05,https://www.youtube.com/watch?v=FU8v9Xcajho,
243,처갓집 넣입 셔츠,2021-09-05,https://www.youtube.com/watch?v=EKbdVOaTOoA,
5257,[ENG] 🪞편하고 예쁜 홈웨어 추천🤍 | 파자마 하울 with 깜순이🐕‍🦺 home wear haul,2022-03-22,https://www.youtube.com/watch?v=B-gN0BPGBBE,
2813,롱패딩 랃,2022-02-18,https://www.youtube.com/watch?v=MwOaOL89fbo,
15534,[SHOES HAUL] 고급스러운 여름 데일리 슈즈🌴 필수템 /신발 하울 /쪼리/샌들/슬리퍼/뮬 /fashion trend /자라/zara,2021-07-11,https://www.youtube.com/watch?v=YopK6cU5csU,#신발 #하울 #패션 #패션하울
6805,#압구정걸 #니트조끼 #큐빅 장식,2021-12-07,https://www.youtube.com/shorts/-Pcx33dxFeg,
9550,에스닉패턴 짐머만미니원피스,2021-06-10,https://www.youtube.com/shorts/aqFmk9SprcA,
2713,계시록 강해 25강 - 북방왕과 남방왕 (악의 종말 1편),2022-01-15,https://www.youtube.com/watch?v=8GN2mm178mo,
14558,빅사이즈여자가을룩북 빅걸즈가을신상,2021-09-13,https://www.youtube.com/watch?v=pXGHrpNIYIw,
4148,찢청댄스강사,2021-10-09,https://www.youtube.com/shorts/9r-Qx2a-Zn8,
8960,피오갓 에센셜 백로고 후드티 🎀_크림 재검수..환불...어쩌구..😡,2021-11-21,https://www.youtube.com/watch?v=zl06FMp9c7w,#에센셜 #크림 #크림재검수 #발란 #에센셜백로고후드티 #에센셜크림색 #에센셜여자사이즈 #후드티추천 #피오갓 #피어오브갓 #피오갓에센셜 #크림환불 #해외배송 #여자후드티추천 #후드티추천 #크림색후드티
10314,무드어필_골덴 코듀로이 와이드 일자핏 팬츠,2021-09-17,https://www.youtube.com/watch?v=pfTY8vF29Sk,
10243,"[뜨개로그] 베리트임조끼, 취향 듬뿍 담은 자작도안, 트임 조끼 만드는 뜨개로그, 힙한 아란무늬 조끼 만드는 vlog, #6 (*더보기란 확인 필수*)",2021-08-29,https://www.youtube.com/watch?v=WU5ymcXINIc,
1589,유명브랜드 롱패딩 할인가 1만9천원 싸다고 샀더니...,2022-02-21,https://www.youtube.com/watch?v=6KURzoNb58I,
1037,이룰 패킹 영상 (크롭 맨투맨),2022-03-18,https://www.youtube.com/watch?v=c84HwIJKbY8,
14657,"ZARA 자라 봄신상 하울ㅣ쇼핑브이로그ㅣ데일리룩ㅣ봄옷ㅣ개강룩 추천ㅣfashion haulㅣ자라X아더에러ㅣ자켓, 셔츠, 니트, 데님 팬츠, 트위드",2022-02-24,https://www.youtube.com/watch?v=6kt7CsshZDo,
1050,"vlog. 매치스패션 tekla 테클라 잠옷 후기, 동네에서 벚꽃놀이 하고 오랜만에 짧은 단발로 자르기, 다이소 쇼핑 4천원의 행복, 성수 핫플 뿌시고 온 일상 브이로그",2022-04-17,https://www.youtube.com/watch?v=AyfJLjBsjTA,
5918,아직도 롱패딩 입는다고??,2021-12-01,https://www.youtube.com/shorts/xVXXfF1T9Do,#남자패션 #남자겨울코디 #남자패딩 #남자항공점퍼 #남자개파카
16324,🤭 예쁜거 절대 못잃어!! 안 샀으면 후회할뻔... 🔥 여름 못보내 패션하울,2021-09-04,https://www.youtube.com/watch?v=unJ2KMjle3M,#패션 #하울 #패션하울
14527,인스타 eunsong46♡♡#추천 #섹시춤   #youtubeshorts #shorts #테니스스커트 #틱톡 #04년생 #19살,2022-05-20,https://www.youtube.com/watch?v=S70CRrdCU_U,
14912,F/W 자라 ‘신상’ 같이 쇼핑해요! 안보면 진짜 후회!☃️|자라룩북|자라쇼핑|자라하울|겨울자라|겨울신상|자라코트|자라니트|자라스커트|자라팬츠|자라가디건|zara|zarahaul|,2021-11-17,https://www.youtube.com/watch?v=G6qhKk73dVE,#자라하울 #자라신상 #자라룩북 #자라니트 #자라아우터 #자라원피스 #자라스커트 #자라바지 #자라데님 #여자룩북 #겨울룩북 #겨울코디 #여자겨울옷 #자라쇼핑 #쇼핑하울 #패션하울 #겨울자라
12490,린넨 밴딩 스커트｜초보자도 만들기 쉬운 밴딩 스커트｜모든사이즈,2021-08-02,https://www.youtube.com/watch?v=BK04k-b-jI8,#린넨밴딩스커트 #린넨스커트
7609,주름 와이드 반밴딩 팬츠,2021-08-15,https://www.youtube.com/watch?v=VbqE_hS347g,
12864,몸에 딱 달라붙는 원피스(댓글 보고 가유),2021-12-12,https://www.youtube.com/shorts/m5sdSAu3GFU,
3794,🏈2022 슈퍼볼 하프타임쇼 한글 자막 🔥/ Dr Dre & Snoop Dogg & 50cent & Eminem & Mary J Blige & Kendrick Lamar [KOR],2022-02-15,https://www.youtube.com/watch?v=GYTy3pD9PMQ,#에미넴 #슈퍼볼 #하프타임쇼 #닥터드레 #스눕독 #캔드릭라마
7879,XJ 2694 여성 잠옷 원피스 수면잠옷 홈웨어 긴팔 빅사이즈 파자마,2022-01-05,https://www.youtube.com/shorts/muo46TN-nkA,
9879,맞춰 입는 린넨 옷. 린넨옷 매니아라면 조끼로 멋을 더해봐요. 중년여성패션코디. Matching linen clothes. Linen vest.,2022-04-30,https://www.youtube.com/watch?v=UrM9nc81Do8,
14251,민샵 모어 융기모 코듀로이 조거 팬츠 골덴 도톰,2021-12-29,https://www.youtube.com/shorts/s24x-MP08Go,
11628,"이것도 가품이라 해보시쥐? 22SS 에센셜 맨투맨, 코치자켓, 후드티셔츠 리뷰",2022-04-13,https://www.youtube.com/watch?v=xKxJ45gHuNg,
14130,점프슈트,2021-08-18,https://www.youtube.com/shorts/PzXjJjoLRoM,
9430,사계절 입을 수 있는 🌼어텀 모티브 뷔스티에 코바늘 옷 뜨기! / 코바늘 DIY키트/ 뜰안뜨개공방,2021-08-31,https://www.youtube.com/watch?v=h664PcE5dno,
8883,라벨르(Labelle) - 1+1 남여공용 체크셔츠 #Shorts,2022-04-17,https://www.youtube.com/shorts/yyCy2ckYMYg,#라벨르 #봄신상 #남여공용체크셔츠
3073,[1by1] Product #글리머 기모 맨투맨,2021-09-18,https://www.youtube.com/watch?v=BCyoI-SszRU,
15672,한달쇼핑엑기스👛 최애템 하울(feat.수다) COS겨울옷/니트/다이어리/립제품/가습기 | monthly favortes,2021-12-23,https://www.youtube.com/watch?v=gOgrcRg4bBs,
3725,면티셔츠 하나로 사랑스러운 블라우스 두개를 만들어 보세요!!!,2022-01-17,https://www.youtube.com/watch?v=tchJcYgf9HQ,#티셔츠리폼
14720,"행복한여자 | 라운 레터링 끈 조절 루즈핏 후드 기모 원피스 | 27,300원 | 라이브방송 | 캐쥬얼원피스 | 기모원피스",2021-11-23,https://www.youtube.com/shorts/b9kJHhK_tGE,
13756,#미니스커트 #룩북 #홈트녀  화이트 미니스커트 룩북White miniskirt lookbook.ホワイトミニスカート ルックブック白色迷你裙lookbook,2022-02-02,https://www.youtube.com/watch?v=UrLz_rQ2eFg,#미니스커트 #룩북 #홈트녀
10808,감성 아이템 입는다고 무조건 예쁜 코디가 아니야~😏 【데일리룩피드백】,2021-10-19,https://www.youtube.com/watch?v=fIC-A_jTv2I,
15606,"[styling] 남자가 꼭 입게 되는 필수 여름 패션!! 실패 없는 여름 코디! 미니멀 캐주얼 Look.. [feat : PK셔츠, 카라티]",2021-06-10,https://www.youtube.com/watch?v=BkN5EC_sQrE,#남자패션코디 #중년남자패션 #패션코디 #여름코디 #미니멀 #꾸안꾸 #주말패션 #봄코디 #데일리룩 #캐주얼룩 #카라티
10838,😄💥🤗안 입는 셔츠 3벌이 가져다주는 기적 같은 마법!!!,2022-04-01,https://www.youtube.com/watch?v=9aB8ODnkjJQ,#리폼 #남성셔츠 #체크셔츠 #가방추천 #여자가방 #여자치마 #셔츠블라우스 #여성블라우스
6460,[2burbar] 양장기능사_1.테일러드칼라 재킷_재단,2021-10-11,https://www.youtube.com/watch?v=D2b1FmAqmRg,#이버바 #양장기능사 #양장기능사 #테일러드칼라 #피크드재킷
13400,가죽치마! 역시이거다👍#shorts,2022-02-10,https://www.youtube.com/shorts/6zJWM4Qln9g,
8384,광고!! 이거 강력추천! 여성여름자켓 인기상품 추천순위 TOP10,2022-05-03,https://www.youtube.com/watch?v=GphKd75Osmg,#피에이티 #데일리롭자켓 #여성 #레이디 #빌리즈빈 #데일리앤 #데일리앤 #아이엠몽
2740,"무신사 짝퉁논란, 당신이 몰랐던 11가지 사실",2022-04-05,https://www.youtube.com/watch?v=XXliNsZnbmk,#무신사 #크림
6515,빈스데이 후드집업.. 큰일났습니다!,2021-10-16,https://www.youtube.com/watch?v=1E5SHCbq_Q4,#자체제작 #비상 #긴급 #쇼핑몰 #빈스데이
7206,찢청은 진리#shorts,2022-03-13,https://www.youtube.com/shorts/LuVcQlTd8JE,
11898,"[2-60]slip  onepiece(끈다리 원피스,속치마)패턴그리기",2021-06-08,https://www.youtube.com/watch?v=E-30JkW_Ypg,#끈다리원피스 #속치마 #뷔스티에
15492,"5만원이하 쇼핑몰 7가지 가을 패션 룩북🍂 | 오찌 스니커즈 | 롱스커트추천,후드,빈티지원피스,맨투맨",2021-10-01,https://www.youtube.com/watch?v=6Dv32M-hTr0,#패션룩북 #쇼핑몰하울 #오찌스니커즈 #패션하울
6447,베스토 슬라브 크롭 긴팔티,2021-09-17,https://www.youtube.com/shorts/Tu5Nteap6QU,
11792,"링클프리 블라우스, 미키 티셔츠, 반팔티셔츠, 트레이닝세트 여자 여름 옷 추천,코디",2022-05-04,https://www.youtube.com/watch?v=JR7omaLx7MM,#반팔티셔츠 #멜빵원피스 #가디건세트 #린넨바지 #체크조끼 #바람막이 #기모바지 #스판바지 #기모티셔츠 #사계절셔츠 #폴라티 #머리핀 #양말 #청바지 #코듀로이 #스트라이프 #목도리 #반집업 #원피스 #패딩바지 #누빔바지 #맨투맨 #니트 #양털점퍼 #리버시블점퍼 #티셔츠 #베스트 #후드점퍼 #밍크자켓 #슬링백구두
6531,트라움 포켓 스트링 밴딩 팬츠,2022-04-28,https://www.youtube.com/shorts/uipyHDw7Tns,
14698,꽈베기체인베스트 보헤미안코바늘원피스 세탁후와 세탁방법,2021-12-17,https://www.youtube.com/watch?v=dXmWVFMixsk,#브이넥베스트 #꽈베기체인베스트 #보헤미안코바늘원피스
5883,무조건 알아야 할 가을 아우터트렌드 5가지 [1편],2021-08-14,https://www.youtube.com/watch?v=Xo_sVF-9bxo,#패션트렌드 #남자가을아우터
14522,🧥 봄옷 룩북 💐 유행 안 타는 봄 기본템 코디 5 🌼 쇼핑하울 ♥︎ 패션하울 🧥 Korean Fashion Ideas | Kpop Outfits #shorts,2022-05-09,https://www.youtube.com/watch?v=5p1KWFNDaW8,#룩북
2907,[품질] NOB 남자 워싱 빈티지컬러 오버 맨투맨 티셔츠_D215TSHNZYS023,2021-09-14,https://www.youtube.com/watch?v=grCuyW52bvM,
11494,대마도사라고 불러다오!|타이의대모험 리메이크 70화|,2022-02-19,https://www.youtube.com/watch?v=MFhIWj8WpfQ,#타이의대모험 #다이의대모험 #타이의대모험
2314,오버핏 밍크 투웨이집업,2021-11-16,https://www.youtube.com/shorts/-9DHW9Sk3sM,
4816,22 S/S 옷장필수템! 니트조끼 추천!#니트조끼코디 #니트베스트추천 #남자니트베스트코디,2022-02-08,https://www.youtube.com/shorts/gDeo1BCejmI,
16,30년된 바지를 왜 사서 입을까?? 바버가 매일 입는 바지. 빈티지 리바이스 15장 리뷰 !!!,2021-10-03,https://www.youtube.com/watch?v=7OPRIGHx3ds,
15476,아직은 초겨울이니까 예쁘게~.. 겨울룩북 ⋆｡˚ Winter Lookbook & Haul ☃️🤍 | 유정 YUJEONG,2021-11-13,https://www.youtube.com/watch?v=CtOYoGlrIrk,#앨범깡룩 #시즈니룩 #패션하울 #아우터추천 #맨투맨 #니트 #스커트 #금발 #부츠 #탈색모
2701,시크놈 쇼핑라이브 남자 2022 니트 세미 오버핏 자켓 세미 와이드 슬림 슬랙스 코디 패션 남친룩 남편룩 시크놈 (무편집무삭제),2022-01-21,https://www.youtube.com/watch?v=oIzXHm9qsBM,
4767,"행복한여자 | 귀여운 주륵 단추 스퀘어넥 코듀로이 뷔스티에 원피스 | 17,100원 | 라이브방송 | 러블리룩 | 뷔스티에추천",2021-11-30,https://www.youtube.com/shorts/j9E-5tvAu2M,
6582,타란토 커플 플리츠 밴딩 팬츠,2021-06-06,https://www.youtube.com/shorts/dtxtlh8dCSU,
